nama,kategori,rating,provinsi,kota,kecamatan,alamat,link
Villa Taman Telaga 2 Park and Basketball Court,Taman,5.0,Jawa Timur,Surabaya,Lakarsantri,"PM22+HRP, Jl. Villa Taman Telaga II, Lidah Kulon, Kec. Lakarsantri, Kota SBY, Jawa Timur 60213","https://www.google.com/maps/place/Villa+Taman+Telaga+2+Park+and+Basketball+Court/@-7.2985412,112.5202286,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7fd9b06be032d:0xd7195b26a715fefb!8m2!3d-7.2985412!4d112.6520645!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQRwYXJr4AEA?hl=id"
Gununglumpur Gunung Anyar,Taman,4.6,Jawa Timur,Surabaya,Gn. Anyar,"Gn. Anyar, Kec. Gn. Anyar, Kota SBY, Jawa Timur 60294","https://www.google.com/maps/place/Gununglumpur+Gunung+Anyar/@-7.2767437,112.6141324,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7fb71faec8943:0x6d409af1835c246a!8m2!3d-7.3372132!4d112.782277!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQRwYXJr4AEA?hl=id"
TAMAN BULAK PANTAI,Taman,4.1,Jawa Timur,Surabaya,Bulak,"Abdulatif No.17, Bulak, Kec. Bulak, Kota SBY, Jawa Timur 60124","https://www.google.com/maps/place/TAMAN+BULAK+PANTAI/@-7.2767437,112.6141324,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7f9ca9a9a60dd:0x91ed8a01948b3140!8m2!3d-7.2261045!4d112.7872606!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQljaXR5X3BhcmvgAQA?hl=id"
Taman Ngagel,Taman,5.0,Jawa Timur,Surabaya,Wonokromo,"Jl. Ngagel No.165, Ngagel, Kec. Wonokromo, Kota SBY, Jawa Timur 60246","https://www.google.com/maps/place/Taman+Ngagel/@-7.2767437,112.6141324,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7fb5299f2726b:0x39b6fdd817e7f1fa!8m2!3d-7.293444!4d112.7423748!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQRwYXJr4AEA?hl=id"
Taman Korea,Taman,4.5,Jawa Timur,Surabaya,Tegalsari,"Jl. Dr. Soetomo No.67, DR. Soetomo, Kec. Tegalsari, Kota SBY, Jawa Timur 60264","https://www.google.com/maps/place/Taman+Korea/@-7.2767437,112.6141324,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7fbebcb512fef:0x2907ee34926ba62d!8m2!3d-7.2830626!4d112.7366007!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQljaXR5X3BhcmvgAQA?hl=id"
Taman Persahabatan,Taman,4.6,Jawa Timur,Surabaya,Wonokromo,"Jl. Sulawesi No.67, Ngagel, Kec. Wonokromo, Kota SBY, Jawa Timur 60265","https://www.google.com/maps/place/Taman+Persahabatan/@-7.2767437,112.6141324,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7fbdb4cdc4671:0x3ace82953f0d942e!8m2!3d-7.2767437!4d112.7459683!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQljaXR5X3BhcmvgAQA?hl=id"
taman nya taman gapura,Taman,5.0,Jawa Timur,Surabaya,Sambikerep,"PM63+C8C, Taman Gapura Bar. Road, Lontar, Kec. Sambikerep, Kota SBY, Jawa Timur 60213","https://www.google.com/maps/place/taman+nya+taman+gapura/@-7.2889421,112.5214192,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7fd02ce750eb1:0x14a778b8322fbf6d!8m2!3d-7.2889421!4d112.6532551!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQRwYXJr4AEA?hl=id"
Club Central Park Regency,Taman,5.0,Jawa Timur,Surabaya,Gn. Anyar,"MR52+CQC, Unnamed Road, Tambak, Kec. Gn. Anyar, Kota SBY, Jawa Timur 60294","https://www.google.com/maps/place/Club+Central+Park+Regency/@-7.2594338,112.6145921,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7faac53bffddd:0x7b58e0f37597bcb!8m2!3d-7.341432!4d112.8018913!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQRwYXJr4AEA?hl=id"
Taman Mozaik,Taman,4.4,Jawa Timur,Surabaya,Wiyung,"MMPQ+2XW, Wiyung, Kec. Wiyung, Kota SBY, Jawa Timur 60228","https://www.google.com/maps/place/Taman+Mozaik/@-7.2594338,112.6145921,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7fd0d9be2bb81:0x95eabfcee4bd8013!8m2!3d-7.3148799!4d112.6899537!15sChJwYXJrIG5lYXIgc3VyYWJheWFaFCIScGFyayBuZWFyIHN1cmFiYXlhkgEEcGFya-ABAA?hl=id"
FSR Garden,Taman,4.6,Jawa Timur,Surabaya,Tambaksari,"Jl. Gersikan No.49, RT.008/RW.05, Ploso, Kec. Tambaksari, Kota SBY, Jawa Timur 60133","https://www.google.com/maps/place/FSR+Garden/@-7.2594338,112.6145921,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7f99d35a44813:0x81f5be2dacac67e4!8m2!3d-7.254624!4d112.764101!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQRwYXJr4AEA?hl=id"
Taman 10 Nopember Surabaya,Taman,4.6,Jawa Timur,Surabaya,Tambaksari,"PQX3+9V3, Tambaksari, Kec. Tambaksari, Kota SBY, Jawa Timur 60136","https://www.google.com/maps/place/Taman+10+Nopember+Surabaya/@-7.2594338,112.6145921,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7f9bfecefb21f:0x5bfbfdcec3cdcdd5!8m2!3d-7.2516092!4d112.7546858!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQljaXR5X3BhcmvgAQA?hl=id"
Taman AIS Nasution Surabaya,Taman,4.7,Jawa Timur,Surabaya,Genteng,"Jl. Taman AIS Nasution, Embong Kaliasin, Kec. Genteng, Kota SBY, Jawa Timur 60271","https://www.google.com/maps/place/Taman+AIS+Nasution+Surabaya/@-7.2594338,112.6145921,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7fbdf5abe2039:0xf1e39042be08ceb1!8m2!3d-7.2673876!4d112.744186!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQljaXR5X3BhcmvgAQA?hl=id"
Taman Segitiga Kayoon,Taman,4.3,Jawa Timur,Surabaya,Genteng,"PPMX+HVH, Embong Kaliasin, Kec. Genteng, Kota SBY, Jawa Timur 60271","https://www.google.com/maps/place/Taman+Segitiga+Kayoon/@-7.2594338,112.6145921,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7f962a30afcff:0x45592d93371b133b!8m2!3d-7.2660632!4d112.7497458!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQljaXR5X3BhcmvgAQA?hl=id"
Taman CANDI4D,Taman,5.0,Jawa Timur,Surabaya,Genteng,"PPPV+P39, Jl. Gubernur Suryo, Embong Kaliasin, Kec. Genteng, Kota SBY, Jawa Timur 60271","https://www.google.com/maps/place/Taman+CANDI4D/@-7.2594338,112.6145921,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7f962ec0da1e1:0x38a5277d0e4e8cf2!8m2!3d-7.2632054!4d112.7427378!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQRwYXJr4AEA?hl=id"
Taman Prestasi Rungkut Kidul,Taman,4.2,Jawa Timur,Surabaya,Rungkut,"Jl. Rungkut Asri Timur III No.24, Rungkut Kidul, Kec. Rungkut, Kota SBY, Jawa Timur 60293","https://www.google.com/maps/place/Taman+Prestasi+Rungkut+Kidul/@-7.2594338,112.6145921,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7fb757906becb:0xb366e20d1a6e6fe2!8m2!3d-7.3277336!4d112.7803522!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQRwYXJr4AEA?hl=id"
Taman Jagir Wonokromo,Taman,4.5,Jawa Timur,Surabaya,Wonokromo,"MPXV+7PX, Jalan, Jagir, Wonokromo, Surabaya City, East Java 60244","https://www.google.com/maps/place/Taman+Jagir+Wonokromo/@-7.2594338,112.6145921,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7fbe982624801:0x6d0fca33aab9485!8m2!3d-7.3017507!4d112.744372!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQljaXR5X3BhcmvgAQA?hl=id"
Taman PA14,Taman,4.7,Jawa Timur,Surabaya,Sambikerep,"Taman Indah Lontar No.23, Lontar, Kec. Sambikerep, Kota SBY, Jawa Timur 60216","https://www.google.com/maps/place/Taman+PA14/@-7.2594338,112.6145921,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7fd1690c60b31:0x8c950e7211a9f395!8m2!3d-7.2825714!4d112.6739899!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQRwYXJr4AEA?hl=id"
Taman Barata Jaya,Taman,4.6,Jawa Timur,Surabaya,Gubeng,"Jl. Barata Jaya II No.58, Baratajaya, Kec. Gubeng, Kota SBY, Jawa Timur 60284","https://www.google.com/maps/place/Taman+Barata+Jaya/@-7.2594338,112.6145921,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7fba94bd9df0b:0x8e5ffc4e94d4cae2!8m2!3d-7.3017936!4d112.7556678!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQ5hbXVzZW1lbnRfcGFya-ABAA?hl=id"
Taman Bermain,Taman,4.2,Jawa Timur,Surabaya,Kenjeran,"QQGC+4M5, Tanah Kali Kedinding, Kec. Kenjeran, Kota SBY, Jawa Timur 60129","https://www.google.com/maps/place/Taman+Bermain/@-7.2594338,112.6145921,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7f85329bf93df:0xa9744a3f1319c6a1!8m2!3d-7.2247451!4d112.7717239!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQRwYXJr4AEA?hl=id"
Taman Air Mancur,Taman,4.5,Jawa Timur,Surabaya,Genteng,"PPPW+669, Jl. Panglima Sudirman, Embong Kaliasin, Kec. Genteng, Kota SBY, Jawa Timur 60271","https://www.google.com/maps/place/Taman+Air+Mancur/@-7.2594338,112.6145921,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7f9622dbbd3c1:0xa20bc44e6774704c!8m2!3d-7.2644593!4d112.7456248!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQRwYXJr4AEA?hl=id"
Danau Northwest Park,Taman,5.0,Jawa Timur,Surabaya,Pakal,"PJXC+9FJ, Pakal, Kec. Pakal, Kota SBY, Jawa Timur 60197","https://www.google.com/maps/place/Danau+Northwest+Park/@-7.2515313,112.4892929,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7ff32b49a5a2b:0x5befa913948a81c7!8m2!3d-7.2515313!4d112.6211288!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQRwYXJr4AEA?hl=id"
Taman Lalu Lintas,Taman,4.4,Jawa Timur,Surabaya,Gubeng,"Jl. Karimun Jawa No.2, Gubeng, Kec. Gubeng, Kota SBY, Jawa Timur 60281","https://www.google.com/maps/place/Taman+Lalu+Lintas/@-7.2516046,112.6227624,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7fb811af7aebf:0x59bf90833b7564bb!8m2!3d-7.2726108!4d112.745058!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQRwYXJr4AEA?hl=id"
Taman Kobooi,Taman,4.5,Jawa Timur,Surabaya,Wonokromo,"PP4R+FWW, Ngagel, Kec. Wonokromo, Kota SBY, Jawa Timur 60246","https://www.google.com/maps/place/Taman+Kobooi/@-7.2516046,112.6227624,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7fbeea4b8be7b:0xea34a7d894a3873c!8m2!3d-7.2937676!4d112.7423336!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQRwYXJr4AEA?hl=id"
Taman Harmoni,Taman,4.5,Jawa Timur,Surabaya,Sukolilo,"Jl. Keputih Tegal Tim. II No.249, Keputih, Kec. Sukolilo, Kota SBY, Jawa Timur 60111","https://www.google.com/maps/place/Taman+Harmoni/@-7.2516046,112.6227624,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7fa7a177ebfbd:0x94c826f638ea1d55!8m2!3d-7.2952211!4d112.8035603!15sChJwYXJrIG5lYXIgc3VyYWJheWFaFCIScGFyayBuZWFyIHN1cmFiYXlhkgEJY2l0eV9wYXJr4AEA?hl=id"
Taman Mundu,Taman,4.4,Jawa Timur,Surabaya,Tambaksari,"PQX3+9R5, Jl. Juwet, Tambaksari, Kec. Tambaksari, Kota SBY, Jawa Timur 60136","https://www.google.com/maps/place/Taman+Mundu/@-7.2516046,112.6227624,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7f9717b3e06b7:0x597ce3c7f0c8762e!8m2!3d-7.2516046!4d112.7545983!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQljaXR5X3BhcmvgAQA?hl=id"
Canal Park,Taman,4.5,Jawa Timur,Surabaya,Lakarsantri,"MMH9+FHV, Sumur Welut, Kec. Lakarsantri, Kota SBY, Jawa Timur 60215","https://www.google.com/maps/place/Canal+Park/@-7.2604891,112.5059804,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7fd02836eb7b7:0x10ed1c1adb13456a!8m2!3d-7.321275!4d112.6689158!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQRwYXJr4AEA?hl=id"
Taman Bermain Bintang Diponggo,Taman,4.3,Jawa Timur,Surabaya,Sawahan,"PP69+WXW, Jl. Bintang Diponggo, Pakis, Kec. Sawahan, Kota SBY, Jawa Timur 60256","https://www.google.com/maps/place/Taman+Bermain+Bintang+Diponggo/@-7.2604891,112.5059804,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7fbf4b7611525:0xd9fd995a66848a3b!8m2!3d-7.2876348!4d112.7199438!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQRwYXJr4AEA?hl=id"
Pelican Hill Park,Taman,4.5,Jawa Timur,Surabaya,Benowo,"PJQQ+R44, Sememi, Kec. Benowo, Kota SBY, Jawa Timur 60198","https://www.google.com/maps/place/Pelican+Hill+Park/@-7.2604891,112.5059804,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7ff659a0ee11f:0xf6abe51c08722610!8m2!3d-7.2604891!4d112.6378163!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQRwYXJr4AEA?hl=id"
Taman Tirta Boga Surabaya,Taman,4.6,Jawa Timur,Surabaya,Genteng,"Jl. Pemuda No.118, Embong Kaliasin, Kec. Genteng, Kota SBY, Jawa Timur 60271","https://www.google.com/maps/place/Taman+Tirta+Boga+Surabaya/@-7.2505257,112.6600605,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7f962a44a3b59:0x547b77357b42b2da!8m2!3d-7.2661307!4d112.7500144!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQRwYXJr4AEA?hl=id"
Taman Kota Sungai Surabaya,Taman,4.9,Jawa Timur,Surabaya,Genteng,"PQM2+J9V, Jl. Gubeng Pojok, Ketabang, Kec. Genteng, Kota SBY, Jawa Timur 60272","https://www.google.com/maps/place/Taman+Kota+Sungai+Surabaya/@-7.2505257,112.6600605,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7f93dd3330a3d:0xb4e2fc9845f8e64d!8m2!3d-7.265891!4d112.750917!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQljaXR5X3BhcmvgAQA?hl=id"
Gading Pantai Park,Taman,5.0,Jawa Timur,Surabaya,Mulyorejo,"003, Jl. Gading Pantai IV No.2, RW.02, Dukuh Sutorejo, Mulyorejo, Surabaya City, East Java 60113","https://www.google.com/maps/place/Gading+Pantai+Park/@-7.2505257,112.6600605,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7f95c9404f559:0xce719790b0141071!8m2!3d-7.2505257!4d112.7918964!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQRwYXJr4AEA?hl=id"
Taman Flora Bratang Surabaya,Taman,4.7,Jawa Timur,Surabaya,Gubeng,"PQ46+7P6, Jl. Bratang Binangun, Baratajaya, Kec. Gubeng, Kota SBY, Jawa Timur 60284","https://www.google.com/maps/place/Taman+Flora+Bratang+Surabaya/@-7.3423558,112.6610627,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7fbb2807f4593:0x51d06bd30548e1d6!8m2!3d-7.2943303!4d112.7617534!15sChJwYXJrIG5lYXIgc3VyYWJheWFaFCIScGFyayBuZWFyIHN1cmFiYXlhkgEEcGFya-ABAA?hl=id"
Taman Insinerator Surabaya,Taman,4.9,Jawa Timur,Surabaya,Sukolilo,"PR34+HCC, Keputih, Kec. Sukolilo, Kota SBY, Jawa Timur 60111","https://www.google.com/maps/place/Taman+Insinerator+Surabaya/@-7.3423558,112.6610627,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7fbb1e146780d:0x6146592fc7fc8c31!8m2!3d-7.2960603!4d112.8060213!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQljaXR5X3BhcmvgAQA?hl=id"
Taman Prestasi Surabaya,Taman,4.6,Jawa Timur,Surabaya,Genteng,"Jl. Ketabang Kali No.6, Ketabang, Kec. Genteng, Kota SBY, Jawa Timur 60272","https://www.google.com/maps/place/Taman+Prestasi+Surabaya/@-7.3423558,112.6610627,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7f966cbf14633:0xa3125b26dcc2d9ea!8m2!3d-7.2614722!4d112.7428284!15sChJwYXJrIG5lYXIgc3VyYWJheWFaFCIScGFyayBuZWFyIHN1cmFiYXlhkgEJY2l0eV9wYXJr4AEA?hl=id"
Taman Royal Park,Taman,5.0,Jawa Timur,Surabaya,Gayungan,"MPHH+R2Q, Central Park A.Yani Regency, Ketintang, Kec. Gayungan, Kota SBY, Jawa Timur 60231","https://www.google.com/maps/place/Taman+Royal+Park/@-7.3423558,112.6610627,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7fbd5b846a9c9:0x444b13de22ed0a66!8m2!3d-7.3204011!4d112.7276176!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQRwYXJr4AEA?hl=id"
Gazebo Rungkut Barata,Taman,2.0,Jawa Timur,Surabaya,Gn. Anyar,"MQ7F+23C, Rungkut Menanggal, Kec. Gn. Anyar, Kota SBY, Jawa Timur 60293","https://www.google.com/maps/place/Gazebo+Rungkut+Barata/@-7.3423558,112.6610627,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7fb4d301c61c9:0x1c7d22469b4a9b23!8m2!3d-7.3374433!4d112.7726479!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQRwYXJr4AEA?hl=id"
Taman Greenville,Taman,4.6,Jawa Timur,Surabaya,Mulyorejo,"PQVV+H4V, Dukuh Sutorejo, Kec. Mulyorejo, Kota SBY, Jawa Timur 60113","https://www.google.com/maps/place/Taman+Greenville/@-7.3423558,112.6610627,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7f9f188681e7f:0xabe41da27173ca13!8m2!3d-7.2560231!4d112.7928111!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQRwYXJr4AEA?hl=id"
Taman Mayangkara,Taman,4.5,Jawa Timur,Surabaya,Wonokromo,"MPVP+662, Wonokromo, Kec. Wonokromo, Kota SBY, Jawa Timur 60243","https://www.google.com/maps/place/Taman+Mayangkara/@-7.3423558,112.6610627,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7fb9e2e33845f:0x455409e45d94f7da!8m2!3d-7.3069994!4d112.7355235!15sChJwYXJrIG5lYXIgc3VyYWJheWFaFCIScGFyayBuZWFyIHN1cmFiYXlhkgEJY2l0eV9wYXJr4AEA?hl=id"
Green Park Jemursari,Taman,4.5,Jawa Timur,Surabaya,Wonocolo,"MPFP+42H, Jemur Wonosari, Kec. Wonocolo, Kota SBY, Jawa Timur 60237","https://www.google.com/maps/place/Green+Park+Jemursari/@-7.3423558,112.6610627,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7fb6a71c9c357:0x2fdf620a605c007a!8m2!3d-7.3271896!4d112.735107!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQljaXR5X3BhcmvgAQA?hl=id"
Pesona Alam Park Gn Anyar,Taman,4.3,Jawa Timur,Surabaya,Gn. Anyar,"MQ5V+352, Gn. Anyar, Kec. Gn. Anyar, Kota SBY, Jawa Timur 60294","https://www.google.com/maps/place/Pesona+Alam+Park+Gn+Anyar/@-7.3423558,112.6610627,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7fab37f71aecf:0xaeb613aa64c7161f!8m2!3d-7.3423558!4d112.7928986!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQRwYXJr4AEA?hl=id"
Rivera Park,Taman,4.5,Jawa Timur,Surabaya,Rungkut,"MR92+G94, Medokan Ayu, Kec. Rungkut, Kota SBY, Jawa Timur 60295","https://www.google.com/maps/place/Rivera+Park/@-7.2380652,112.6637652,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7faa4fa961791:0x72dfd8c864fdcae0!8m2!3d-7.3312266!4d112.800965!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQRwYXJr4AEA?hl=id"
UPTD Taman Hiburan Pantai Kenjeran,Taman,4.3,Jawa Timur,Surabaya,Bulak,"QQ6W+Q6H, Jl. Pantai Ria Kenjeran, Kenjeran, Kec. Bulak, Kota SBY, Jawa Timur 60123","https://www.google.com/maps/place/UPTD+Taman+Hiburan+Pantai+Kenjeran/@-7.2380652,112.6637652,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7f9c4f53b233f:0x147a117a35d5f080!8m2!3d-7.2380652!4d112.7956011!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQ5hbXVzZW1lbnRfcGFya-ABAA?hl=id"
Graha Natura Park,Taman,4.7,Jawa Timur,Surabaya,Sambikerep,"PMF8+QVC, Jl. Graha Natura, Lontar, Kec. Sambikerep, Kota SBY, Jawa Timur 60216","https://www.google.com/maps/place/Graha+Natura+Park/@-7.2755677,112.5352935,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7fd3ebd0d4a13:0xbbeee0f669e1c0c5!8m2!3d-7.2755677!4d112.6671294!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQRwYXJr4AEA?hl=id"
Rainbow Park Water Fall,Taman,4.7,Jawa Timur,Surabaya,Gayungan,"MPCJ+QF2, Gayungan, Kec. Gayungan, Kota SBY, Jawa Timur 60235","https://www.google.com/maps/place/Rainbow+Park+Water+Fall/@-7.2819345,112.6642089,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7fb4276603adf:0xbc872d3bb71e3f!8m2!3d-7.3281081!4d112.731142!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQRwYXJr4AEA?hl=id"
Marine Park,Taman,4.4,Jawa Timur,Surabaya,Sukolilo,"PQ9W+6CF, Keputih, Kec. Sukolilo, Kota SBY, Jawa Timur 60117","https://www.google.com/maps/place/Marine+Park/@-7.2819345,112.6642089,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7fa12f93474cf:0x80e085c376ff0aa4!8m2!3d-7.2819345!4d112.7960448!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQRwYXJr4AEA?hl=id"
Citraland Square Park,Taman,4.5,Jawa Timur,Surabaya,Sambikerep,"Blok, Jl. Taman Puspa Raya No.43, Sambikerep, Surabaya City, East Java 60217","https://www.google.com/maps/place/Citraland+Square+Park/@-7.2757913,112.5131615,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7fdde3e2cfd57:0x7725686dedce9801!8m2!3d-7.2757913!4d112.6449974!15sChJwYXJrIG5lYXIgc3VyYWJheWGSAQRwYXJr4AEA?hl=id"
Taman Apsari,Taman,4.6,Jawa Timur,Surabaya,Genteng,"Jl. Taman Apsari No.63, Embong Kaliasin, Kec. Genteng, Kota SBY, Jawa Timur 60271","https://www.google.com/maps/place/Taman+Apsari/@-7.2556718,112.6609749,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7f96110f3ae31:0xa8ae5d0ff49d3ece!8m2!3d-7.2636347!4d112.7425622!15sChJwYXJrIG5lYXIgc3VyYWJheWFaFCIScGFyayBuZWFyIHN1cmFiYXlhkgEEcGFya-ABAA?hl=id"
Taman Bungkul,Taman,4.6,Jawa Timur,Surabaya,Wonokromo,"Jl. Taman Bungkul, Darmo, Kec. Wonokromo, Kota SBY, Jawa Timur 60241","https://www.google.com/maps/place/Taman+Bungkul/@-7.2556718,112.6609749,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7fbbe1837258d:0x6de4060b6596563f!8m2!3d-7.2913468!4d112.7398218!15sChJwYXJrIG5lYXIgc3VyYWJheWFaFCIScGFyayBuZWFyIHN1cmFiYXlhkgEJY2l0eV9wYXJr4AEA?hl=id"
Suroboyo Carnival Park,Taman,4.3,Jawa Timur,Surabaya,Gayungan,"Jl. Ahmad Yani No.333, Dukuh Menanggal, Kec. Gayungan, Kota SBY, Jawa Timur 60234","https://www.google.com/maps/place/Suroboyo+Carnival+Park/@-7.2556718,112.6609749,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7fb4c7f7840e7:0x7f616606eb7c4bff!8m2!3d-7.3445104!4d112.7332081!15sChJwYXJrIG5lYXIgc3VyYWJheWFaFCIScGFyayBuZWFyIHN1cmFiYXlhkgEOYW11c2VtZW50X3BhcmvgAQA?hl=id"
Taman Suroboyo,Taman,4.5,Jawa Timur,Surabaya,Bulak,"Jl. Pantai Kenjeran, Kedung Cowek, Kec. Bulak, Kota SBY, Jawa Timur 60125","https://www.google.com/maps/place/Taman+Suroboyo/@-7.2556718,112.6609749,12z/data=!4m10!1m3!2m2!1spark+near+surabaya!6e1!3m5!1s0x2dd7f9cabc1df2db:0x5af54dd18a72b9ca!8m2!3d-7.2253727!4d112.7880641!15sChJwYXJrIG5lYXIgc3VyYWJheWFaFCIScGFyayBuZWFyIHN1cmFiYXlhkgEJY2l0eV9wYXJr4AEA?hl=id"
