nama,kategori,rating,provinsi,kota,kecamatan,alamat,link
Punden Candi Modopuro,Taman,5.0,Jawa Timur,Mojokerto,Mojosari,"Modopuro, Mojosari, Mojokerto Regency, East Java 61382","https://www.google.com/maps/place/Punden+Candi+Modopuro/@-7.5704517,112.1158614,11z/data=!4m10!1m3!2m2!1smuseum+dekat+mojokerto!6e1!3m5!1s0x2e780b8c302decd1:0x769704c047cd6ece!8m2!3d-7.493277!4d112.5313053!15sChZtdXNldW0gZGVrYXQgbW9qb2tlcnRvWhgiFm11c2V1bSBkZWthdCBtb2pva2VydG-SAQZtdXNldW2aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUjFMWEpJYzJaM0VBReABAA?hl=en"
Markas AVARA RADHA,Taman,3.8,Jawa Timur,Mojokerto,Mojoanyar,"GFPW+88C, Unnamed Road,, Bungken, Kwedenkembar, Kec. Mojoanyar, Kabupaten Mojokerto, Jawa Timur 61364","https://www.google.com/maps/place/Markas+AVARA+RADHA/@-7.5704517,112.1158614,11z/data=!4m10!1m3!2m2!1smuseum+dekat+mojokerto!6e1!3m5!1s0x2e780c4120b5fab3:0x6f9296454187872a!8m2!3d-7.4642002!4d112.4957581!15sChZtdXNldW0gZGVrYXQgbW9qb2tlcnRvWhgiFm11c2V1bSBkZWthdCBtb2pva2VydG-SAQZtdXNldW2aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUkJjSFF0YjFOQkVBReABAA?hl=en"
Situs Sumur Upas,Taman,4.5,Jawa Timur,Mojokerto,Trowulan,"Jl. Syech Jumadil Kubro No.10, Sidodadi, Sentonorejo, Kec. Trowulan, Kabupaten Mojokerto, Jawa Timur 61362","https://www.google.com/maps/place/Situs+Sumur+Upas/@-7.5704517,112.1158614,11z/data=!4m10!1m3!2m2!1smuseum+dekat+mojokerto!6e1!3m5!1s0x2e786c5513759b83:0x1eb858ac24117caa!8m2!3d-7.5704596!4d112.379814!15sChZtdXNldW0gZGVrYXQgbW9qb2tlcnRvkgEOaGlzdG9yeV9tdXNldW3gAQA?hl=en"
Balai pembibitan Daluang Mojokerto 2,Taman,4.0,Jawa Timur,Mojokerto,Pacet,"Jl. Raya Tirtowening No.5, Paras, Kembangbelor, Kec. Pacet, Kabupaten Mojokerto, Jawa Timur 61374","https://www.google.com/maps/place/Balai+pembibitan+Daluang+Mojokerto+2/@-7.6094672,112.3320172,11z/data=!4m10!1m3!2m2!1smuseum+dekat+mojokerto!6e1!3m5!1s0x2e7877d0dfb88ce1:0x26c97e97229ab558!8m2!3d-7.647128!4d112.5536805!15sChZtdXNldW0gZGVrYXQgbW9qb2tlcnRvkgEGbXVzZXVt4AEA?hl=en"
Penanggungan Mountain,Taman,4.6,Jawa Timur,Mojokerto,Trawas,"9HRW+678, Jl. Jolotundo, Area Hutan, Tamiajeng, Kec. Trawas, Kabupaten Mojokerto, Jawa Timur 61375","https://www.google.com/maps/place/Penanggungan+Mountain/@-7.6094672,112.3320172,11z/data=!4m10!1m3!2m2!1smuseum+dekat+mojokerto!6e1!3m5!1s0x2e78766d342c2d49:0x3ca0a2b75a8d596e!8m2!3d-7.6094672!4d112.5956891!15sChZtdXNldW0gZGVrYXQgbW9qb2tlcnRvWhgiFm11c2V1bSBkZWthdCBtb2pva2VydG-SARZuYXR1cmFsX2hpc3RvcnlfbXVzZXVtmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5YTkRseU1tMVJSUkFC4AEA?hl=en"
Kampung Tua Majapahit,Taman,4.5,Jawa Timur,Mojokerto,Trowulan,"C9VM+HHF, Jl. Dara Jingga, Unggaran, Trowulan, Kec. Trowulan, Kabupaten Mojokerto, Jawa Timur 61362","https://www.google.com/maps/place/Kampung+Tua+Majapahit/@-7.5285056,112.1382099,11z/data=!4m10!1m3!2m2!1smuseum+dekat+mojokerto!6e1!3m5!1s0x2e786d56fe8f150f:0xc445f53fd82002fb!8m2!3d-7.5560675!4d112.3839133!15sChZtdXNldW0gZGVrYXQgbW9qb2tlcnRvkgEOaGlzdG9yeV9tdXNldW3gAQA?hl=en"
Unit PENGELOLAAN INFORMASI MAJAPAHIT,Taman,5.0,Jawa Timur,Mojokerto,Trowulan,"C9RJ+4JQ, Jl. Pendopo Agung, Ngelinguk, Trowulan, Kec. Trowulan, Kabupaten Mojokerto, Jawa Timur 61362","https://www.google.com/maps/place/Unit+PENGELOLAAN+INFORMASI+MAJAPAHIT/@-7.5285056,112.1382099,11z/data=!4m10!1m3!2m2!1smuseum+dekat+mojokerto!6e1!3m5!1s0x2e786d53668b959b:0x58cd1fb9d3a6d9af!8m2!3d-7.5596795!4d112.3815963!15sChZtdXNldW0gZGVrYXQgbW9qb2tlcnRvkgEVYXJjaGFlb2xvZ2ljYWxfbXVzZXVt4AEA?hl=en"
Petilasan Watu Miring,Taman,5.0,Jawa Timur,Mojokerto,Trowulan,"C9MH+HVC, Jl. Syech Jumadil Kubro, Ngelinguk, Trowulan, Kec. Trowulan, Kabupaten Mojokerto, Jawa Timur 61362","https://www.google.com/maps/place/Petilasan+Watu+Miring/@-7.5285056,112.1382099,11z/data=!4m10!1m3!2m2!1smuseum+dekat+mojokerto!6e1!3m5!1s0x2e786d8210c94d8d:0x472be9f70abc0cde!8m2!3d-7.5660682!4d112.3796261!15sChZtdXNldW0gZGVrYXQgbW9qb2tlcnRvkgEVYXJjaGFlb2xvZ2ljYWxfbXVzZXVt4AEA?hl=en"
Padepokan Gubuk Jatiwuni,Taman,5.0,Jawa Timur,Mojokerto,Puri,"Jl. Jayawardana No.2/14, Jetis, Banjaragung, Kec. Puri, Kota Mojokerto, Jawa Timur 61363","https://www.google.com/maps/place/Padepokan+Gubuk+Jatiwuni/@-7.5285056,112.1382099,11z/data=!4m10!1m3!2m2!1smuseum+dekat+mojokerto!6e1!3m5!1s0x2e780dc3ebb26963:0xf95cbce83e962209!8m2!3d-7.4870521!4d112.4383886!15sChZtdXNldW0gZGVrYXQgbW9qb2tlcnRvkgEGbXVzZXVt4AEA?hl=en"
Galeri Seni Budaya PRAJURITKULON,Taman,5.0,Jawa Timur,Mojokerto,Sooko,"GC2G+WWX, Sooko, Kec. Sooko, Kabupaten Mojokerto, Jawa Timur 61361","https://www.google.com/maps/place/Galeri+Seni+Budaya+PRAJURITKULON/@-7.5285056,112.1382099,11z/data=!4m10!1m3!2m2!1smuseum+dekat+mojokerto!6e1!3m5!1s0x2e78134bcf5a8d77:0x3d95842ec696e7c7!8m2!3d-7.4976329!4d112.4274038!15sChZtdXNldW0gZGVrYXQgbW9qb2tlcnRvkgEGbXVzZXVt4AEA?hl=en"
Sumber Buntung,Taman,5.0,Jawa Timur,Mojokerto,Jatirejo,"CC9X+P93, Area Sawah/Kebun, Mojogeneng, Kec. Jatirejo, Kabupaten Mojokerto, Jawa Timur 61373","https://www.google.com/maps/place/Sumber+Buntung/@-7.5285056,112.1382099,11z/data=!4m10!1m3!2m2!1smuseum+dekat+mojokerto!6e1!3m5!1s0x2e78736b6333b7c7:0xad8f429201c42cc6!8m2!3d-7.5807129!4d112.448493!15sChZtdXNldW0gZGVrYXQgbW9qb2tlcnRvkgEGbXVzZXVt4AEA?hl=en"
Sultan Gallery Art,Taman,5.0,Jawa Timur,Mojokerto,Sooko,"Karang Kliwon, Karangkedawang, Sooko, Mojokerto Regency, East Java 61361","https://www.google.com/maps/place/Sultan+Gallery+Art/@-7.5285056,112.1382099,11z/data=!4m10!1m3!2m2!1smuseum+dekat+mojokerto!6e1!3m5!1s0x2e781389ae033cb7:0xd199abc56985a8f0!8m2!3d-7.4829416!4d112.4038145!15sChZtdXNldW0gZGVrYXQgbW9qb2tlcnRvkgEGbXVzZXVt4AEA?hl=en"
Candi Winong,Taman,4.1,Jawa Timur,Mojokerto,Dlanggu,"CFPM+GG4, Dusun Kademangan, Lebak, Dlanggu, Kec. Dlanggu, Kabupaten Mojokerto, Jawa Timur 61371","https://www.google.com/maps/place/Candi+Winong/@-7.5285056,112.1382099,11z/data=!4m10!1m3!2m2!1smuseum+dekat+mojokerto!6e1!3m5!1s0x2e7873a9e3c05521:0x1b7552ca445896dc!8m2!3d-7.5637463!4d112.4837861!15sChZtdXNldW0gZGVrYXQgbW9qb2tlcnRvkgEOaGlzdG9yeV9tdXNldW3gAQA?hl=en"
Pusat Permainan Tradisional - KAMAJO,Taman,4.8,Jawa Timur,Mojokerto,Trowulan,"Jl. Hayam Wuruk No.31, Kali Tongi, Watesumpak, Kec. Trowulan, Kabupaten Mojokerto, Jawa Timur 61362","https://www.google.com/maps/place/Pusat+Permainan+Tradisional+-+KAMAJO/@-7.5285056,112.1382099,11z/data=!4m10!1m3!2m2!1smuseum+dekat+mojokerto!6e1!3m5!1s0x2e7812cb681d50b7:0xad2bb5425a1bc6f2!8m2!3d-7.5262233!4d112.4001666!15sChZtdXNldW0gZGVrYXQgbW9qb2tlcnRvkgEQY2hpbGRyZW5zX211c2V1beABAA?hl=en"
Aji Soeta (house & museum),Taman,5.0,Jawa Timur,Mojokerto,Trowulan,"Jl. Gemekan Gg. I No.99, Blendren, Watesumpak, Kec. Trowulan, Kabupaten Mojokerto, Jawa Timur 61361","https://www.google.com/maps/place/Aji+Soeta+(house+%26+museum)/@-7.5285056,112.1382099,11z/data=!4m10!1m3!2m2!1smuseum+dekat+mojokerto!6e1!3m5!1s0x2e786d7f6453a127:0xc06ea63eec7a2110!8m2!3d-7.5285056!4d112.4018818!15sChZtdXNldW0gZGVrYXQgbW9qb2tlcnRvkgEGbXVzZXVt4AEA?hl=en"
Ubupan,Taman,5.0,Jawa Timur,Mojokerto,Ngoro,"FJ6G+3J8, Sumberwaru, Kembangsri, Ngoro, Mojokerto Regency, East Java 61385","https://www.google.com/maps/place/Ubupan/@-7.5348236,112.3417687,11z/data=!4m10!1m3!2m2!1smuseum+dekat+mojokerto!6e1!3m5!1s0x2dd7df53d3d1094f:0xad6185f4e50845e9!8m2!3d-7.5398428!4d112.6265755!15sChZtdXNldW0gZGVrYXQgbW9qb2tlcnRvkgEOaGlzdG9yeV9tdXNldW3gAQA?hl=en"
Museum Pawitra,Taman,5.0,Jawa Timur,Mojokerto,Trawas,"Centre Integrated Outdoor Campus, Ubaya, Brenjang, Penanggungan, Kec. Trawas, Kabupaten Mojokerto, Jawa Timur 61375","https://www.google.com/maps/place/Museum+Pawitra/@-7.5348236,112.3417687,11z/data=!4m10!1m3!2m2!1smuseum+dekat+mojokerto!6e1!3m5!1s0x2e78771613b61bcf:0x8ff1c4255acee0d7!8m2!3d-7.6428683!4d112.6019279!15sChZtdXNldW0gZGVrYXQgbW9qb2tlcnRvkgEHY29sbGVnZeABAA?hl=en"
NARSIP TOUR,Taman,5.0,Jawa Timur,Mojokerto,Ngoro,"FJ84+35G, Unnamed Road, Jasem, Kec. Ngoro, Kabupaten Mojokerto, Jawa Timur 61385","https://www.google.com/maps/place/NARSIP+TOUR/@-7.5348236,112.3417687,11z/data=!4m10!1m3!2m2!1smuseum+dekat+mojokerto!6e1!3m5!1s0x2e78750ca756d13d:0x27d53185e0b300c2!8m2!3d-7.5348236!4d112.6054406!15sChZtdXNldW0gZGVrYXQgbW9qb2tlcnRvkgEWbmF0dXJhbF9oaXN0b3J5X211c2V1beABAA?hl=en"
Museum Kenangan,Taman,4.3,Jawa Timur,Mojokerto,Trowulan,"Jl. Pendopo Agung No.99, Ngelinguk, Trowulan, Kec. Trowulan, Kabupaten Mojokerto, Jawa Timur 61362","https://www.google.com/maps/place/Museum+Kenangan/@-7.5599311,112.1169521,11z/data=!4m10!1m3!2m2!1smuseum+dekat+mojokerto!6e1!3m5!1s0x2e786cfd67faffb5:0x34350f99f49692a8!8m2!3d-7.5601685!4d112.3807527!15sChZtdXNldW0gZGVrYXQgbW9qb2tlcnRvkgEGbXVzZXVt4AEA?hl=en"
Museum Rolak Songo,Taman,4.1,Jawa Timur,Mojokerto,Mojoanyar,"HF38+J8Q, Jl. Raya Lengkong, Jatiwetan, Lengkong, Kec. Mojoanyar, Kabupaten Mojokerto, Jawa Timur 61364","https://www.google.com/maps/place/Museum+Rolak+Songo/@-7.5599311,112.1169521,11z/data=!4m10!1m3!2m2!1smuseum+dekat+mojokerto!6e1!3m5!1s0x2e780dd770d87c1b:0x7c190d417a931c94!8m2!3d-7.4459057!4d112.465853!15sChZtdXNldW0gZGVrYXQgbW9qb2tlcnRvWhgiFm11c2V1bSBkZWthdCBtb2pva2VydG-SAQZtdXNldW2aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUm5jR1ZQYWtSUkVBReABAA?hl=en"
Museum Gubug Wayang Mojokerto,Taman,4.6,Jawa Timur,Mojokerto,Prajurit Kulon,"Jalan R.A Kartini, Mergelo, Kauman, Kec. Prajurit Kulon, Kota Mojokerto, Jawa Timur 61382","https://www.google.com/maps/place/Museum+Gubug+Wayang+Mojokerto/@-7.5599311,112.1169521,11z/data=!4m10!1m3!2m2!1smuseum+dekat+mojokerto!6e1!3m5!1s0x2e780b2e6914f90d:0x140a6c48cd0ab1d8!8m2!3d-7.4657015!4d112.4301693!15sChZtdXNldW0gZGVrYXQgbW9qb2tlcnRvWhgiFm11c2V1bSBkZWthdCBtb2pva2VydG-SAQZtdXNldW2aASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTjFjRTB6Y3pKblJSQULgAQA?hl=en"
Museum Majapahit Trowulan,Taman,4.4,Jawa Timur,Mojokerto,Trowulan,"C9RJ+26H, Jl. Pendopo Agung, Ngelinguk, Trowulan, Kec. Trowulan, Kabupaten Mojokerto, Jawa Timur 61362","https://www.google.com/maps/place/Museum+Majapahit+Trowulan/@-7.5599311,112.1169521,11z/data=!4m10!1m3!2m2!1smuseum+dekat+mojokerto!6e1!3m5!1s0x2e786ce190935909:0xb34204a2f98df670!8m2!3d-7.5599431!4d112.3807016!15sChZtdXNldW0gZGVrYXQgbW9qb2tlcnRvWhgiFm11c2V1bSBkZWthdCBtb2pva2VydG-SAQ5oaXN0b3J5X211c2V1bZoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOWGJVbExTVEJuUlJBQuABAA?hl=en"
CKS (Cangkru'an kopi seduluran),Taman,5.0,Jawa Timur,Jombang,Jogoroto,"Unnamed Road, Sumber Mulyo, Sumbermulyo, Kec. Jogoroto, Kabupaten Jombang, Jawa Timur 61419","https://www.google.com/maps/place/CKS+(Cangkru'an+kopi+seduluran)/@-7.8500203,111.0392528,8.31z/data=!4m10!1m3!2m2!1smuseum+dekat+jombang!6e1!3m5!1s0x2e786b83c77aba6d:0x24fe9f2ba84a0564!8m2!3d-7.5578182!4d112.2473086!15sChRtdXNldW0gZGVrYXQgam9tYmFuZ5IBBm11c2V1beABAA?hl=id"
Tugu Patung Sapi,Taman,4.4,Jawa Timur,Jombang,Kabuh,"H6WM+XPG, Karang Anom, Karang Pakis, Kec. Kabuh, Kabupaten Jombang, Jawa Timur 61455","https://www.google.com/maps/place/Tugu+Patung+Sapi/@-7.8500203,111.0392528,8.31z/data=!4m10!1m3!2m2!1smuseum+dekat+jombang!6e1!3m5!1s0x2e783ddfaeb88a67:0xccbaca0126e2088a!8m2!3d-7.402563!4d112.2343198!15sChRtdXNldW0gZGVrYXQgam9tYmFuZ5IBBm11c2V1beABAA?hl=id"
SKiN Chapter Jombang 《Jendro》,Taman,5.0,Jawa Timur,Jombang,Ploso,"G6M7+PPR, Kleco, Tanggungkramat, Kec. Ploso, Kabupaten Jombang, Jawa Timur 61453","https://www.google.com/maps/place/SKiN+Chapter+Jombang+%E3%80%8AJendro%E3%80%8B/@-7.8500203,111.0392528,8.31z/data=!4m10!1m3!2m2!1smuseum+dekat+jombang!6e1!3m5!1s0x2e783e72b23f2dd1:0xf216d27c33fd12e6!8m2!3d-7.4656477!4d112.214219!15sChRtdXNldW0gZGVrYXQgam9tYmFuZ5IBBm11c2V1beABAA?hl=id"
Graveyard,Taman,5.0,Jawa Timur,Jombang,Jombang,"F64F+WW7, Pulo Lor, Kec. Jombang, Kabupaten Jombang, Jawa Timur","https://www.google.com/maps/place/Graveyard/@-7.8500203,111.0392528,8.31z/data=!4m10!1m3!2m2!1smuseum+dekat+jombang!6e1!3m5!1s0x2e78412ba1d86171:0xe104b689e18221c3!8m2!3d-7.5427164!4d112.2248555!15sChRtdXNldW0gZGVrYXQgam9tYmFuZ5IBBm11c2V1beABAA?hl=id"
Mbah Guru / H Soen SAG,Taman,4.3,Jawa Timur,Jombang,Diwek,"97V9+57W, Tawar, Grogol, Kec. Diwek, Kabupaten Jombang, Jawa Timur 61471","https://www.google.com/maps/place/Mbah+Guru+%2F+H+Soen+SAG/@-7.8500203,111.0392528,8.31z/data=!4m10!1m3!2m2!1smuseum+dekat+jombang!6e1!3m5!1s0x2e786bb1487a376d:0xb93b332eecc1e1b0!8m2!3d-7.6069726!4d112.2682094!15sChRtdXNldW0gZGVrYXQgam9tYmFuZ5IBBm11c2V1beABAA?hl=id"
Graha Syech Masyhur,Taman,5.0,Jawa Timur,Jombang,Ngoro,"87V4+8Q7, Ngampel, Gajah, Kec. Ngoro, Kabupaten Jombang, Jawa Timur 61473","https://www.google.com/maps/place/Graha+Syech+Masyhur/@-7.8500203,111.0392528,8.31z/data=!4m10!1m3!2m2!1smuseum+dekat+jombang!6e1!3m5!1s0x2e7869a4c462a889:0x68a54c6ae33de8ba!8m2!3d-7.6566742!4d112.2568404!15sChRtdXNldW0gZGVrYXQgam9tYmFuZ5IBBm11c2V1beABAA?hl=id"
Sirene Puasa 2,Taman,5.0,Jawa Timur,Jombang,Jombang,"F66P+923, Jl. Buya Hamka, Jombang, Kepatihan, Kec. Jombang, Kabupaten Jombang, Jawa Timur 61419","https://www.google.com/maps/place/Sirene+Puasa+2/@-7.8500203,111.0392528,8.31z/data=!4m10!1m3!2m2!1smuseum+dekat+jombang!6e1!3m5!1s0x2e78417ae993d577:0xd032358419aeff69!8m2!3d-7.5390466!4d112.2350482!15sChRtdXNldW0gZGVrYXQgam9tYmFuZ5IBBm11c2V1beABAA?hl=id"
TPU Gerobogan KABUH,Taman,4.0,Jawa Timur,Jombang,Kabuh,"J648+4RF, Karang Don, Karang Pakis, Kec. Kabuh, Kabupaten Jombang, Jawa Timur 61455","https://www.google.com/maps/place/TPU+Gerobogan+KABUH/@-7.8500203,111.0392528,8.31z/data=!4m10!1m3!2m2!1smuseum+dekat+jombang!6e1!3m5!1s0x2e783d4031db5251:0x737ac2bfb1e7a0dc!8m2!3d-7.3946997!4d112.2170464!15sChRtdXNldW0gZGVrYXQgam9tYmFuZ5IBBm11c2V1beABAA?hl=id"
Punden Mbah Gondokusumo,Taman,2.5,Jawa Timur,Jombang,Gudo,"Jembatan, Jl. Raya Gudo, Kalongan, Japanan, Kec. Gudo, Kabupaten Jombang, Jawa Timur 61463","https://www.google.com/maps/place/Punden+Mbah+Gondokusumo/@-7.8500203,111.0392528,8.31z/data=!4m10!1m3!2m2!1smuseum+dekat+jombang!6e1!3m5!1s0x2e784388fcfee803:0xc5bfc0c61c5e924b!8m2!3d-7.637779!4d112.21779!15sChRtdXNldW0gZGVrYXQgam9tYmFuZ5IBBm11c2V1beABAA?hl=id"
Tugu Ayam,Taman,4.8,Jawa Timur,Jombang,Diwek,"C62C+MF2, Jl. Gerilya, Keras, Kec. Diwek, Kabupaten Jombang, Jawa Timur 61471","https://www.google.com/maps/place/Tugu+Ayam/@-7.8500203,111.0392528,8.31z/data=!4m10!1m3!2m2!1smuseum+dekat+jombang!6e1!3m5!1s0x2e78413c1234c997:0x558911f21aed3088!8m2!3d-7.5983592!4d112.2211505!15sChRtdXNldW0gZGVrYXQgam9tYmFuZ5IBD29wZW5fYWlyX211c2V1beABAA?hl=id"
Art Gallery,Taman,4.3,Jawa Timur,Jombang,Sumobito,"F8PX+P5R, Unnamed Road, Kedungwesi, Talun Kidul, Kec. Sumobito, Kabupaten Jombang, Jawa Timur 61483","https://www.google.com/maps/place/Art+Gallery/@-7.8500203,111.0392528,8.31z/data=!4m10!1m3!2m2!1smuseum+dekat+jombang!6e1!3m5!1s0x2e781354d389d1bf:0x258c5a297b341339!8m2!3d-7.5131359!4d112.3478373!15sChRtdXNldW0gZGVrYXQgam9tYmFuZ5IBCmFydF9tdXNldW3gAQA?hl=id"
Kebon Salak Mbah Markam,Taman,5.0,Jawa Timur,Jombang,Kudu,"H76X+PH4, Unnamed Road, Randuwatang Kidul, Randuwatang, Kec. Kudu, Kabupaten Jombang, Jawa Timur 61454","https://www.google.com/maps/place/Kebon+Salak+Mbah+Markam/@-7.8500203,111.0392528,8.31z/data=!4m10!1m3!2m2!1smuseum+dekat+jombang!6e1!3m5!1s0x2e781691c462ee25:0xdc3847842e22fbce!8m2!3d-7.4382048!4d112.2989692!15sChRtdXNldW0gZGVrYXQgam9tYmFuZ5IBBm11c2V1beABAA?hl=id"
Warung Nasi Rawon & Nasi Pecel Bu Maryam,Taman,5.0,Jawa Timur,Jombang,Jombang,"C594+RWG, Jl. Raya Surabaya - Madiun, Perak, Kec. Jombang, Kabupaten Jombang, Jawa Timur 61461","https://www.google.com/maps/place/Warung+Nasi+Rawon+%26+Nasi+Pecel+Bu+Maryam/@-7.8500203,111.0392528,8.31z/data=!4m10!1m3!2m2!1smuseum+dekat+jombang!6e1!3m5!1s0x2e7840d87ae578cb:0xc195c9ec3c2ca5cf!8m2!3d-7.5804377!4d112.1573212!15sChRtdXNldW0gZGVrYXQgam9tYmFuZ5IBBm11c2V1beABAA?hl=id"
Tugu Pahlawan Pojokrejo,Taman,3.9,Jawa Timur,Jombang,Kesamben,"G9Q2+4VF, Wuluh, Kec. Kesamben, Kabupaten Jombang, Jawa Timur 61484","https://www.google.com/maps/place/Tugu+Pahlawan+Pojokrejo/@-7.8500203,111.0392528,8.31z/data=!4m10!1m3!2m2!1smuseum+dekat+jombang!6e1!3m5!1s0x2e7813e92e4f0eed:0x626a9d0b84d20872!8m2!3d-7.462191!4d112.3521795!15sChRtdXNldW0gZGVrYXQgam9tYmFuZ5IBDmhpc3RvcnlfbXVzZXVt4AEA?hl=id"
Monumen Pesawat OV - 10F,Taman,3.7,Jawa Timur,Jombang,Peterongan,"Jl. Raya Mastrip No.1, Nglungge, Kepuhkembeng, Kec. Peterongan, Kabupaten Jombang, Jawa Timur 61481","https://www.google.com/maps/place/Monumen+Pesawat+OV+-+10F/@-7.8500203,111.0392528,8.31z/data=!4m10!1m3!2m2!1smuseum+dekat+jombang!6e1!3m5!1s0x2e786aca63aa3157:0x21cd18cfb17a1984!8m2!3d-7.5374549!4d112.2631876!15sChRtdXNldW0gZGVrYXQgam9tYmFuZ5IBCG1vbnVtZW504AEA?hl=id"
Grojogan Parang Ondho,Taman,4.0,Jawa Timur,Jombang,Bareng,"88FX+858, Area Sawah/Kebun, Pulosari, Kec. Bareng, Kabupaten Jombang, Jawa Timur 61474","https://www.google.com/maps/place/Grojogan+Parang+Ondho/@-7.8500203,111.0392528,8.31z/data=!4m10!1m3!2m2!1smuseum+dekat+jombang!6e1!3m5!1s0x2e786f467aa7d2e3:0x93256c244fc550fb!8m2!3d-7.6767236!4d112.3479449!15sChRtdXNldW0gZGVrYXQgam9tYmFuZ5IBBm11c2V1beABAA?hl=id"
Gallery ANTIQUE P Deny,Taman,3.0,Jawa Timur,Jombang,Jombang,"Jl. Leci No.8, Kepanjen, Kec. Jombang, Kabupaten Jombang, Jawa Timur 61413","https://www.google.com/maps/place/Gallery+ANTIQUE+P+Deny/@-7.8500203,111.0392528,8.31z/data=!4m10!1m3!2m2!1smuseum+dekat+jombang!6e1!3m5!1s0x2e786b082a25ea79:0xcdb6ef71cc9f1bc7!8m2!3d-7.5409284!4d112.2460551!15sChRtdXNldW0gZGVrYXQgam9tYmFuZ5IBC2FydF9nYWxsZXJ54AEA?hl=id"
Monumen Dirgantara Jombang,Taman,4.7,Jawa Timur,Jombang,Peterongan,"Jl. Soekarno - Hatta No.16, Nglungge, Kepuhkembeng, Kec. Peterongan, Kabupaten Jombang, Jawa Timur 61481","https://www.google.com/maps/place/Monumen+Dirgantara+Jombang/@-7.8500203,111.0392528,8.31z/data=!4m10!1m3!2m2!1smuseum+dekat+jombang!6e1!3m5!1s0x2e786aca633c51bb:0x45419c66db38b3fd!8m2!3d-7.537636!4d112.2630012!15sChRtdXNldW0gZGVrYXQgam9tYmFuZ1oWIhRtdXNldW0gZGVrYXQgam9tYmFuZ5IBCndhcl9tdXNldW2aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVUk5jaTFEWTBwQkVBReABAA?hl=id"
Padhang Mbulan Jombang,Taman,4.8,Jawa Timur,Jombang,Sumobito,"F8R9+635, Mentoro, Kec. Sumobito, Kabupaten Jombang, Jawa Timur 61483","https://www.google.com/maps/place/Padhang+Mbulan+Jombang/@-7.8500203,111.0392528,8.31z/data=!4m10!1m3!2m2!1smuseum+dekat+jombang!6e1!3m5!1s0x2e7814965e646f1f:0xdb907ef043d12462!8m2!3d-7.5094919!4d112.3177275!15sChRtdXNldW0gZGVrYXQgam9tYmFuZ1oWIhRtdXNldW0gZGVrYXQgam9tYmFuZ5IBBm11c2V1bZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VReWMwcFBSa1IzRUFF4AEA?hl=id"
MUSEUM RECO BATU,Taman,5.0,Jawa Timur,Jombang,Plandaan,"G5R8+7FP, Gembyong, Plabuhan, Kec. Plandaan, Kabupaten Jombang, Jawa Timur 61456","https://www.google.com/maps/place/MUSEUM+RECO+BATU/@-7.8500203,111.0392528,8.31z/data=!4m10!1m3!2m2!1smuseum+dekat+jombang!6e1!3m5!1s0x2e783f332eaba475:0x7c117bea9dcfec59!8m2!3d-7.4592957!4d112.1662076!15sChRtdXNldW0gZGVrYXQgam9tYmFuZ5IBBm11c2V1beABAA?hl=id"
Alun - Alun Jombang,Taman,4.5,Jawa Timur,Jombang,Jombang,"Jl. Diponegoro No.1-3, Kaliwungu, Kec. Jombang, Kabupaten Jombang, Jawa Timur 61419","https://www.google.com/maps/place/Alun+-+Alun+Jombang/@-7.8500203,111.0392528,8.31z/data=!4m10!1m3!2m2!1smuseum+dekat+jombang!6e1!3m5!1s0x2e78402201b74ec9:0xb931de828f22fad2!8m2!3d-7.5568955!4d112.2333805!15sChRtdXNldW0gZGVrYXQgam9tYmFuZ1oWIhRtdXNldW0gZGVrYXQgam9tYmFuZ5IBCWNpdHlfcGFya5oBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSVmVYTlljeTFuUlJBQuABAA?hl=id"
Pos Kamling Subentoro,Taman,4.3,Jawa Timur,Jombang,Jogoroto,"C7W4+MHX, Subentoro, Sumbermulyo, Kec. Jogoroto, Kabupaten Jombang, Jawa Timur 61485","https://www.google.com/maps/place/Pos+Kamling+Subentoro/@-7.8500203,111.0392528,8.31z/data=!4m10!1m3!2m2!1smuseum+dekat+jombang!6e1!3m5!1s0x2e786ba7f6421edb:0x59b47abfcfeb335c!8m2!3d-7.5532679!4d112.2564828!15sChRtdXNldW0gZGVrYXQgam9tYmFuZ5IBBm11c2V1beABAA?hl=id"
Makam Mbah Tugur,Taman,4.1,Jawa Timur,Jombang,Mojowarno,"98C2+28F, Mojoroto, Mojojejer, Kec. Mojowarno, Kabupaten Jombang, Jawa Timur 61475","https://www.google.com/maps/place/Makam+Mbah+Tugur/@-7.8500203,111.0392528,8.31z/data=!4m10!1m3!2m2!1smuseum+dekat+jombang!6e1!3m5!1s0x2e78696dcc897def:0x8a787a042faa5c86!8m2!3d-7.6299316!4d112.3007848!15sChRtdXNldW0gZGVrYXQgam9tYmFuZ5IBFGxvY2FsX2hpc3RvcnlfbXVzZXVt4AEA?hl=id"
